url_length,domain_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at_symbols,num_ampersands,num_equals_signs,num_question_marks,num_special_chars,num_digits,digit_ratio,has_https,has_ip_address,num_subdomains,domain_entropy,has_suspicious_keyword,num_suspicious_keywords,has_suspicious_tld,has_phishing_extension,path_depth,has_port,url_entropy,token_count,longest_token_length,has_double_slash_redirect,has_hex_encoding,label
45,23,14,0,2,0,0,4,0,0,0,0,0,2,0.044444444444444446,1,0,1,3.5013978254341027,1,1,0,0,2,0,4.430198929422623,6,12,0,0,1
46,37,1,0,3,2,0,3,0,0,0,0,0,6,0.13043478260869565,1,0,2,4.337435460048129,0,0,0,0,0,0,4.61542201016968,7,8,0,0,1
73,18,47,0,3,4,0,5,0,0,0,0,0,10,0.136986301369863,1,0,1,3.4613201402110083,0,0,0,0,3,0,4.862511504228221,12,11,0,0,0
71,14,22,26,3,0,0,4,0,1,2,1,0,6,0.08450704225352113,1,0,1,2.950212064914747,0,0,0,1,2,0,4.588225690763581,11,10,0,0,0
40,31,1,0,2,0,0,3,0,0,0,0,0,3,0.075,1,0,1,3.91017927888364,0,0,0,0,0,0,4.0964393446710154,4,14,0,0,1
32,19,5,0,4,0,0,3,0,0,0,0,0,4,0.125,1,0,3,3.5110854081804272,0,0,0,0,1,0,3.9917292966721747,7,5,0,0,1
84,76,0,0,3,1,0,2,0,0,0,0,0,7,0.08333333333333333,1,0,2,4.654380192906686,0,0,0,0,0,0,4.78970585890815,6,59,0,0,1
92,19,65,0,1,1,0,4,0,0,0,0,0,10,0.10869565217391304,1,0,0,3.826874881864638,0,0,0,0,2,0,4.887654418404645,6,59,0,0,1
75,18,49,0,3,0,1,3,0,0,0,0,0,0,0.0,1,0,1,3.4613201402110083,0,0,0,0,1,0,4.345373610946796,13,12,0,0,0
33,24,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.970175521464345,0,0,0,0,0,0,4.18788919491935,4,16,0,0,0
62,34,20,0,2,2,0,4,0,0,0,0,0,0,0.0,1,0,1,3.9176264438733583,0,0,0,0,2,0,4.24306653051348,8,11,0,0,0
77,20,35,13,4,0,2,4,0,0,1,1,0,4,0.05194805194805195,1,0,2,3.2709505944546686,0,0,0,1,2,0,4.561588814121554,12,10,0,0,0
96,23,65,0,3,0,0,4,0,0,0,0,0,9,0.09375,1,0,2,3.795088586397732,0,0,0,0,2,0,4.704986855772667,7,59,0,0,1
50,27,15,0,2,1,0,3,0,0,0,0,0,5,0.1,1,0,1,4.134336113194451,0,0,0,0,1,0,4.671272380112911,6,14,0,0,1
45,14,23,0,3,1,0,3,0,0,0,0,0,0,0.0,1,0,1,3.0391486719030705,0,0,0,1,1,0,4.199876085498173,7,8,0,0,0
85,76,1,0,3,1,0,3,0,0,0,0,0,5,0.058823529411764705,1,0,2,4.786933270816514,0,0,0,0,0,0,4.868970971790084,6,59,0,0,1
92,19,65,0,1,1,0,4,0,0,0,0,0,9,0.09782608695652174,1,0,0,3.826874881864638,0,0,0,0,2,0,4.77832989219845,6,59,0,0,1
43,27,8,0,2,0,0,3,0,0,0,0,0,2,0.046511627906976744,1,0,1,3.9400726873486533,1,1,0,0,1,0,4.379298475431077,5,15,0,0,1
78,24,46,0,3,7,0,3,0,0,0,0,0,4,0.05128205128205128,1,0,2,3.538320189106,0,0,0,0,1,0,4.453224457059882,13,9,0,0,0
81,19,54,0,3,0,2,7,0,0,0,0,0,4,0.04938271604938271,1,0,2,3.221097250057957,0,0,0,0,4,0,4.136509425603708,11,11,0,0,0
85,76,1,0,3,1,0,3,0,0,0,0,0,10,0.11764705882352941,1,0,2,4.8051809280258935,0,0,0,0,0,0,4.904527371452584,6,59,0,0,1
33,24,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.8035088547976783,0,0,0,0,0,0,4.020926316000352,4,11,0,0,1
31,22,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,3.481714572986073,0,0,0,0,0,0,3.7600172778496534,5,8,0,0,0
175,15,108,43,2,3,1,7,0,2,3,1,2,19,0.10857142857142857,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.488781982515341,21,41,0,0,1
46,20,18,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,2,3.3464393446710154,0,0,0,0,2,0,4.072020653162078,8,9,0,0,0
60,26,26,0,3,1,0,5,0,0,0,0,0,2,0.03333333333333333,1,0,1,3.609496334425697,0,0,0,0,3,0,4.33833836330094,9,9,0,0,0
73,15,50,0,2,4,0,8,0,0,0,0,0,8,0.1095890410958904,1,0,1,3.323231428797621,0,0,0,0,5,0,4.4021054703318265,13,9,0,0,0
67,7,52,0,1,0,0,4,0,0,0,0,0,6,0.08955223880597014,1,0,0,2.521640636343318,0,0,0,0,2,0,4.989388213033629,5,46,0,0,1
53,23,22,0,3,2,0,3,0,0,0,0,0,0,0.0,1,0,1,3.708132064658601,0,0,0,0,1,0,4.295592096105936,8,16,0,0,0
62,43,11,0,3,1,0,3,0,0,0,0,0,18,0.2903225806451613,1,0,1,4.097906255195964,0,0,0,0,1,0,4.594830585588586,7,32,0,0,1
54,34,12,0,2,10,0,4,0,0,0,0,0,0,0.0,1,0,0,3.416023975858856,0,0,0,1,2,0,3.799335254821294,16,5,0,0,1
62,16,38,0,3,0,2,5,0,0,0,0,0,0,0.0,1,0,1,3.327819531114783,0,0,0,0,3,0,4.353254681900078,10,8,0,0,0
36,12,8,7,2,0,0,3,0,0,0,1,0,7,0.19444444444444445,1,0,1,2.8553885422075336,0,0,0,0,1,0,4.329239931817578,6,7,0,0,0
71,11,52,0,1,1,0,4,0,0,0,0,0,9,0.1267605633802817,1,0,0,3.095795255000934,0,0,0,0,2,0,5.286589196756172,6,46,0,0,1
41,32,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,3.641126767019874,0,0,0,0,0,0,3.9490494201826096,5,15,0,0,0
46,24,14,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,2,3.6053885422075336,0,0,0,0,1,0,4.2675959232131575,7,9,0,0,0
42,16,18,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,3.577819531114783,0,0,0,0,2,0,4.127569435189147,7,8,0,0,0
63,11,44,0,2,4,0,4,0,0,0,0,0,0,0.0,1,0,1,2.8453509366224368,0,0,0,0,2,0,4.274765939909736,10,12,0,0,0
88,80,0,0,3,0,0,2,0,0,0,0,0,18,0.20454545454545456,1,0,2,4.570513920656679,0,0,1,0,0,0,4.6585490968753085,5,59,0,0,1
77,28,41,0,4,4,0,5,0,0,0,0,0,6,0.07792207792207792,1,0,2,3.9407598325400897,0,0,0,0,3,0,4.612239911912335,13,11,0,0,0
42,17,17,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,2.9842341646524884,0,0,0,0,2,0,4.338396886909941,7,9,0,0,0
96,18,70,0,3,1,0,9,0,0,0,0,0,0,0.0,1,0,1,3.4613201402110083,0,0,0,1,7,0,4.5344796256677835,13,13,0,0,0
60,15,37,0,2,3,0,5,0,0,0,0,0,0,0.0,1,0,1,3.139572261986723,0,0,0,0,3,0,4.504574504151559,10,8,0,0,0
50,18,24,0,2,2,0,4,0,0,0,0,0,0,0.0,1,0,1,3.3082708345352603,0,0,0,0,1,0,4.277082261221977,7,10,0,0,0
205,16,24,156,3,1,4,4,0,1,2,1,1,19,0.09268292682926829,1,0,1,3.0306390622295662,0,0,0,1,2,0,5.742909354476652,16,43,0,0,1
96,23,65,0,3,0,0,4,0,0,0,0,0,3,0.03125,1,0,2,3.795088586397732,0,0,0,0,2,0,4.614394501480791,7,59,0,0,1
31,13,10,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,3.180832987205441,0,0,0,0,1,0,3.913400745661378,6,5,0,0,0
164,14,13,129,10,0,0,9,0,3,4,3,3,30,0.18292682926829268,0,1,2,2.8423709931771084,1,4,0,0,1,0,4.919465005972603,26,12,1,0,1
85,10,59,7,3,2,0,9,0,0,1,1,0,12,0.1411764705882353,1,0,1,2.1709505944546685,0,0,0,0,7,0,4.660656124944342,16,12,0,0,0
75,15,52,0,1,0,0,4,0,0,0,0,0,12,0.16,1,0,0,3.640223928941852,0,0,1,0,2,0,5.086835483939287,5,46,0,0,1
29,20,1,0,2,1,0,3,0,0,0,0,0,1,0.034482758620689655,1,0,1,3.5464393446710156,1,1,0,0,0,0,3.9262723741395074,5,6,0,0,1
64,14,42,0,2,3,0,5,0,0,0,0,0,4,0.0625,1,0,1,2.8962915290459277,1,1,0,0,3,0,4.8492384298164914,10,10,0,0,0
61,15,38,0,2,0,1,8,0,0,0,0,0,6,0.09836065573770492,1,0,1,3.0062389286533895,0,0,0,0,5,0,4.440674173799262,10,8,0,0,0
30,21,1,0,2,1,0,3,0,0,0,0,0,2,0.06666666666666667,1,0,1,3.880179922675738,0,0,0,0,0,0,3.948394345536403,5,7,0,0,1
44,15,21,0,3,0,0,4,0,0,0,0,0,0,0.0,1,0,1,3.056564762130954,0,0,0,0,2,0,4.129219686524097,7,8,0,0,0
96,23,65,0,3,0,0,4,0,0,0,0,0,10,0.10416666666666667,1,0,2,3.795088586397732,0,0,0,0,2,0,4.773364552822875,7,59,0,0,1
122,18,96,0,3,0,9,7,0,0,0,0,0,2,0.01639344262295082,1,0,1,3.197159723424149,0,0,0,0,5,0,4.417342116136105,19,10,0,0,0
49,11,30,0,2,0,0,7,0,0,0,0,0,3,0.061224489795918366,1,0,1,2.8453509366224368,0,0,0,0,4,0,4.310298681647991,8,8,0,0,0
77,29,12,27,4,0,0,3,0,1,2,1,0,10,0.12987012987012986,1,0,2,3.9093680639438846,0,0,0,1,1,0,4.912192222204016,11,15,0,0,0
60,15,37,0,2,5,0,3,0,0,0,0,0,6,0.1,1,0,1,3.323231428797621,0,0,0,0,1,0,4.5635012800397226,10,10,0,0,0
92,24,60,0,3,12,0,3,0,0,0,0,0,3,0.03260869565217391,1,0,1,3.8035088547976783,0,0,0,0,1,0,4.4815114128348785,18,16,0,0,0
39,22,9,0,1,0,0,4,1,0,0,0,0,0,0.0,1,0,0,3.5383105956150063,0,0,0,0,1,0,4.006573937300012,4,18,0,0,1
86,11,67,0,2,1,0,5,0,0,0,0,0,8,0.09302325581395349,1,0,0,3.095795255000934,0,0,0,0,3,0,5.246218900569958,8,46,0,0,1
40,17,8,6,3,0,0,3,0,0,0,1,0,6,0.15,1,0,1,3.4548223999466057,0,0,0,0,1,0,4.375070520364182,7,10,0,0,1
41,14,19,0,2,2,0,4,0,0,0,0,0,0,0.0,1,0,1,3.1820058147602133,0,0,0,0,1,0,4.326706577630513,7,6,0,0,0
120,29,83,0,4,13,0,5,0,0,0,0,0,17,0.14166666666666666,1,0,2,3.814371943179627,0,0,0,0,3,0,4.694557468915777,21,16,0,0,0
63,26,20,8,3,0,1,3,0,0,1,1,0,2,0.031746031746031744,1,0,1,3.873140679513133,0,0,0,1,1,0,4.596427249536568,9,18,0,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,6,0.07142857142857142,1,0,2,4.5971628830962015,0,0,0,0,0,0,4.6613639654423595,6,59,0,0,1
56,49,0,0,2,1,0,2,0,0,0,0,0,7,0.125,0,0,1,3.5998311511927477,0,0,0,0,0,0,3.937193208607594,5,31,0,0,1
106,19,79,0,2,1,0,6,0,0,0,0,0,10,0.09433962264150944,1,0,0,3.826874881864638,0,0,0,0,3,0,4.876485554319121,8,59,1,0,1
54,45,1,0,3,2,0,3,0,0,0,0,0,4,0.07407407407407407,1,0,2,4.252421151644845,0,0,0,0,0,0,4.406850696247335,7,18,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,6,0.15789473684210525,1,0,1,4.142295219190901,0,0,0,0,0,0,4.313459750171824,5,10,0,0,1
61,18,27,7,3,0,0,4,0,0,1,1,0,5,0.08196721311475409,1,0,1,3.197159723424149,0,0,0,1,2,0,4.510586673905662,9,12,0,0,0
56,15,33,0,2,2,0,4,0,0,0,0,0,0,0.0,1,0,1,3.106890595608519,0,0,0,0,2,0,4.216398066168304,8,10,0,0,0
98,19,71,0,2,9,0,7,0,0,0,0,0,14,0.14285714285714285,1,0,1,3.6421498816369042,0,0,0,0,5,0,4.727048523524813,18,11,0,0,0
109,11,90,0,3,9,0,6,0,0,0,0,0,7,0.06422018348623854,1,0,1,2.481714572986073,1,1,0,0,4,0,4.620409270336891,18,9,0,0,0
167,15,108,35,2,1,2,7,0,2,3,1,0,20,0.11976047904191617,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.5857090660366655,18,41,0,0,1
92,19,65,0,1,1,0,4,0,0,0,0,0,7,0.07608695652173914,1,0,0,3.826874881864638,0,0,0,0,2,0,4.887199592535445,6,59,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.5368867237421675,0,0,0,0,0,0,3.9137995646056805,4,11,0,0,0
68,12,48,0,2,5,0,4,0,0,0,0,0,4,0.058823529411764705,1,0,1,2.8553885422075336,0,0,0,0,2,0,4.493291841339927,11,7,0,0,0
24,9,7,0,1,0,0,3,0,0,0,0,0,2,0.08333333333333333,1,0,0,2.725480556997868,0,0,1,0,1,0,3.8553885422075336,4,6,0,0,1
39,12,19,0,2,0,0,5,0,0,0,0,0,7,0.1794871794871795,1,0,1,2.8553885422075336,0,0,0,0,3,0,4.09656816818019,7,9,0,0,0
43,24,12,0,2,3,0,5,0,0,0,0,0,9,0.20930232558139536,0,0,1,3.970175521464345,0,0,0,0,2,0,4.423487650544802,9,7,0,0,1
58,14,36,0,2,0,0,6,0,0,0,0,0,10,0.1724137931034483,1,0,1,3.1820058147602133,0,0,0,0,3,0,4.404467848165535,7,16,0,0,0
63,19,36,0,2,4,0,5,0,0,0,0,0,6,0.09523809523809523,1,0,1,3.787143960698139,0,0,0,0,3,0,4.580200361103035,11,11,0,0,0
79,27,44,0,3,0,0,3,0,0,0,0,2,0,0.0,1,0,2,3.930270372293453,1,1,0,0,1,0,4.5443686800692875,10,13,0,0,0
40,13,19,0,2,0,0,6,0,0,0,0,0,0,0.0,1,0,1,3.0269868333592873,0,0,0,0,4,0,4.0586949695628425,8,6,0,0,0
30,16,6,0,3,0,0,3,0,0,0,0,0,1,0.03333333333333333,1,0,2,3.327819531114783,0,0,0,0,1,0,3.923231428797621,6,6,0,0,1
61,43,10,0,3,1,0,3,0,0,0,0,0,25,0.4098360655737705,1,0,1,3.7719524777307663,0,0,0,0,1,0,4.3872131093920474,7,32,0,0,1
24,15,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.456564762130954,0,0,0,0,0,0,4.0220552088742005,4,7,0,0,0
175,15,108,43,2,3,3,7,0,2,3,1,2,20,0.11428571428571428,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.631356324437761,22,29,0,0,1
28,19,1,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,3.3660913291191923,0,0,0,0,0,0,3.7264741182543757,3,15,0,0,1
22,6,9,0,1,0,0,3,0,0,0,0,0,0,0.0,0,0,0,2.2516291673878226,0,0,0,0,1,0,3.629219686524097,4,8,0,0,1
40,31,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.808719697344071,0,0,0,0,0,0,4.215311532225103,4,23,0,0,0
88,21,59,0,2,4,0,6,0,0,0,0,0,10,0.11363636363636363,1,0,1,3.3680424225727155,0,0,0,0,3,0,4.673832937420154,11,13,0,0,0
190,22,160,0,3,19,0,7,0,0,0,0,0,8,0.042105263157894736,1,0,2,3.299896391167891,0,0,0,0,4,0,4.462901284601441,28,13,0,0,0
175,15,108,43,2,2,1,7,0,2,3,1,2,17,0.09714285714285714,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.748187592859901,20,50,0,0,1
71,26,37,0,4,2,0,5,0,0,0,0,0,6,0.08450704225352113,1,0,2,3.738149333192866,0,0,0,0,3,0,4.464917416085222,11,12,0,0,0
78,12,58,0,4,1,0,6,0,0,2,0,0,0,0.0,1,0,1,3.0220552088742005,0,0,0,0,4,0,4.306647570899353,13,12,0,0,0
58,25,15,9,4,0,0,3,0,0,1,1,0,7,0.1206896551724138,1,0,2,3.40307418942857,0,0,0,1,1,0,4.385841719519742,9,11,0,0,0
66,18,40,0,3,2,0,6,0,0,0,0,0,5,0.07575757575757576,1,0,2,3.4193819456463714,0,0,0,0,4,0,4.458510929958477,11,11,0,0,0
49,16,25,0,3,2,0,3,0,0,0,0,0,0,0.0,1,0,1,2.952819531114783,0,0,0,0,1,0,3.960922855550772,8,9,0,0,0
29,21,1,0,2,0,0,3,0,0,0,0,0,7,0.2413793103448276,0,0,1,3.880179922675738,0,0,0,0,0,0,4.1162646156680225,4,13,0,0,1
51,14,29,0,2,1,0,5,0,0,0,0,0,3,0.058823529411764705,1,0,1,2.6995138503199656,0,0,0,0,3,0,4.194306165790041,8,9,0,0,0
33,24,1,0,2,1,0,3,0,0,0,0,0,6,0.18181818181818182,1,0,1,4.053508854797678,0,0,0,0,0,0,4.271370634378849,5,10,0,0,1
62,27,27,0,2,1,0,5,0,0,0,0,0,6,0.0967741935483871,1,0,1,3.661932872373582,0,0,0,0,3,0,4.422456198923519,8,19,0,0,0
97,73,16,0,4,0,0,3,0,0,0,0,0,6,0.061855670103092786,1,0,2,4.672452559284013,0,0,1,0,1,0,4.7163314966437655,7,59,0,0,1
33,24,1,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,3.8035088547976783,0,0,0,0,0,0,4.12728313431329,5,8,0,0,1
72,43,21,0,3,3,0,3,0,0,0,0,0,18,0.25,1,0,1,4.1558184643976634,0,0,0,0,1,0,4.783625869107241,9,32,0,0,1
45,36,1,0,2,2,0,3,0,0,0,0,0,0,0.0,1,0,1,3.7635585991342375,0,0,0,0,0,0,3.940954208733656,6,8,0,0,1
122,27,87,0,2,10,0,5,0,0,0,0,0,4,0.03278688524590164,1,0,1,3.884155094595804,0,0,0,0,3,0,4.3233906394259725,17,19,0,0,0
40,31,1,0,2,0,0,3,0,0,0,0,0,2,0.05,1,0,1,3.921938245870746,0,0,0,0,0,0,4.215311532225103,4,20,0,0,1
30,21,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.916126946588284,0,0,1,0,0,0,4.031401845392172,4,12,0,0,1
137,22,107,0,3,5,3,8,0,0,0,0,0,7,0.051094890510948905,1,0,1,3.572623663895164,0,0,0,0,6,0,4.854210624809847,19,14,0,0,0
79,30,41,0,3,4,0,5,0,0,0,0,0,8,0.10126582278481013,1,0,2,3.8980685120588388,0,0,0,0,3,0,4.657106034386068,12,12,0,0,0
28,11,9,0,1,0,0,3,0,0,0,0,0,1,0.03571428571428571,1,0,0,3.4594316186372973,0,0,0,0,1,0,3.994680368408909,4,8,0,0,1
77,68,1,0,2,0,0,3,0,0,0,0,0,34,0.44155844155844154,1,0,1,4.142538673771942,0,0,0,0,0,0,4.40951730834822,4,58,0,0,1
37,12,17,0,2,0,0,5,0,0,0,0,0,7,0.1891891891891892,1,0,1,2.8553885422075336,0,0,0,0,2,0,4.003259028248121,6,9,0,0,0
39,21,10,0,3,0,0,4,0,0,0,0,0,4,0.10256410256410256,1,0,2,3.463280517810811,1,2,0,0,2,0,4.31426624499232,7,7,0,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,11,0.13095238095238096,1,0,2,4.638667480235715,0,0,0,0,0,0,4.754830815378347,6,59,0,0,1
29,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.5464393446710156,0,0,0,0,0,0,3.8833374604210062,4,12,0,0,1
62,15,39,0,2,0,1,8,0,0,0,0,0,5,0.08064516129032258,1,0,1,3.0062389286533895,0,0,0,0,5,0,4.3834853751408405,10,8,0,0,0
124,15,37,63,2,0,0,6,0,8,9,1,0,7,0.056451612903225805,1,0,1,3.240223928941852,0,0,0,0,4,0,4.827163606255908,26,10,0,0,1
190,15,108,58,3,2,0,7,0,3,4,1,3,17,0.08947368421052632,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.583789327110946,22,79,0,0,1
26,17,1,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,3.381580488309163,0,0,0,0,0,0,3.7962176025900565,3,13,0,0,1
41,32,1,0,3,2,0,3,0,0,0,0,0,3,0.07317073170731707,1,0,2,4.093139062229566,0,0,0,0,0,0,4.350619992053589,7,10,0,0,0
55,14,33,0,3,0,1,4,0,0,0,0,0,8,0.14545454545454545,1,0,1,3.0930692077718898,0,0,0,0,2,0,4.663000167991442,8,12,0,0,0
61,43,10,0,3,1,0,3,0,0,0,0,0,20,0.32786885245901637,1,0,1,4.061822092770537,0,0,0,0,1,0,4.669496403635878,7,32,0,0,1
57,48,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,4.2801876989901,1,1,0,0,0,0,4.42694325122759,4,37,0,0,1
20,13,0,0,1,1,0,2,0,0,0,0,0,0,0.0,0,0,0,3.3927474104487847,0,0,0,0,0,0,3.8219280948873626,4,4,0,0,1
175,15,108,43,2,2,0,7,0,2,3,1,2,18,0.10285714285714286,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.539356149870428,19,42,0,0,1
167,15,108,35,2,1,3,7,0,2,3,1,0,12,0.0718562874251497,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.702267072394161,19,48,0,0,1
58,43,7,0,3,1,0,3,0,0,0,0,0,20,0.3448275862068966,1,0,1,4.169541498485638,0,0,0,0,1,0,4.589896943030422,7,32,0,0,1
115,23,84,0,4,0,0,5,0,0,0,0,0,16,0.1391304347826087,1,0,2,3.795088586397732,0,0,0,0,3,0,4.933424212255052,9,59,0,0,1
97,31,58,0,3,3,0,8,0,0,0,0,0,8,0.08247422680412371,1,0,2,3.8213119401041737,0,0,0,0,5,0,4.504034234494883,13,17,0,0,0
99,80,11,0,4,0,0,3,0,0,0,0,0,15,0.15151515151515152,1,0,2,4.796762239033052,0,0,1,0,1,0,4.891687116045788,7,59,0,0,1
61,23,30,0,3,0,0,5,0,0,0,0,0,0,0.0,1,0,1,3.435755433941627,0,0,0,0,3,0,4.08207904296439,8,15,0,0,0
72,64,0,0,3,5,0,2,0,0,0,0,0,6,0.08333333333333333,1,0,2,4.346117633875558,0,0,0,0,0,0,4.524043147775397,10,9,0,0,1
33,17,8,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,3.4548223999466057,0,0,0,0,1,0,4.0060710131011685,5,9,0,0,0
86,17,61,0,5,2,0,9,0,0,0,0,0,9,0.10465116279069768,1,0,1,3.4548223999466057,0,0,0,0,6,0,4.636874389012887,15,9,0,0,1
32,23,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.294663586209604,0,0,0,0,0,0,3.7181390622295662,4,15,0,0,0
80,7,65,0,1,0,0,4,0,0,0,0,0,8,0.1,1,0,0,2.521640636343318,0,0,0,0,2,0,4.690634426587139,5,59,0,0,1
91,10,73,0,2,1,3,8,0,0,0,0,0,0,0.0,1,0,1,2.6464393446710157,0,0,0,0,5,0,4.367432171624505,13,15,0,0,0
22,6,8,0,1,0,0,3,0,0,0,0,0,2,0.09090909090909091,1,0,0,2.584962500721156,0,0,0,0,1,0,3.879664004902594,4,7,0,0,1
53,19,26,0,3,1,0,7,0,0,0,0,0,6,0.11320754716981132,1,0,2,3.431623565847431,0,0,0,0,5,0,4.484219568508602,11,8,0,0,0
39,23,8,0,2,1,0,3,0,0,0,0,0,2,0.05128205128205128,1,0,1,3.8820451081368623,0,0,0,0,1,0,4.182336834024969,6,11,0,0,1
403,14,21,360,16,1,3,11,0,9,10,3,9,88,0.21836228287841192,0,1,2,2.467720100474499,1,5,0,0,3,0,5.6006938830311075,57,27,1,0,1
29,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.684183719779189,0,0,0,0,0,0,4.021268494903765,4,12,0,0,0
60,16,36,0,3,2,0,6,0,0,0,0,0,7,0.11666666666666667,1,0,1,3.202819531114783,0,0,0,0,4,0,4.663070754223674,11,7,0,0,0
61,20,33,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,2,3.3464393446710154,0,0,0,0,2,0,4.299853018622493,9,9,0,0,0
60,46,6,0,2,4,0,3,0,0,0,0,0,4,0.06666666666666667,1,0,1,4.281835532605627,1,2,0,0,1,0,4.43624341298306,9,9,0,0,1
26,15,3,0,1,1,0,4,0,0,0,0,0,0,0.0,1,0,0,3.640223928941852,0,0,0,0,1,0,4.056020968057882,3,12,0,0,1
41,32,1,0,2,1,0,3,0,0,0,0,0,6,0.14634146341463414,1,0,1,3.9886085007312415,0,0,0,0,0,0,4.220254675762213,5,10,0,0,1
22,11,4,0,1,0,0,4,0,0,0,0,0,0,0.0,0,0,0,3.2776134368191157,0,0,0,0,1,0,3.6978458230844122,4,8,0,0,1
25,17,0,0,3,0,0,2,0,0,0,0,0,0,0.0,1,0,2,2.866587105828959,0,0,0,0,0,0,3.543465189601647,5,6,0,0,0
33,10,15,0,2,0,2,3,0,0,0,0,0,4,0.12121212121212122,1,0,1,2.321928094887362,0,0,0,0,1,0,4.354852073838349,7,5,0,0,0
383,14,21,340,13,0,1,5,0,8,9,1,0,91,0.23759791122715404,0,1,2,2.3248629576173565,1,5,0,0,3,0,5.501812481577541,51,43,0,1,1
28,11,9,0,1,0,0,3,0,0,0,0,0,2,0.07142857142857142,1,0,0,3.4594316186372973,0,0,0,0,1,0,4.182005814760214,4,8,0,0,1
31,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.5383105956150063,0,0,0,0,0,0,3.8646983261669607,4,14,0,0,0
78,43,11,0,4,1,0,3,0,0,0,0,0,19,0.24358974358974358,1,0,1,4.11162928928394,0,0,0,0,1,0,4.789654904754576,10,32,0,1,1
61,23,31,0,4,0,0,6,0,0,0,0,0,2,0.03278688524590164,0,0,2,3.588354347173233,0,0,0,1,4,0,4.270340411085111,10,8,0,0,1
45,19,18,0,3,0,0,4,0,0,0,0,0,3,0.06666666666666667,1,0,2,3.431623565847431,0,0,0,0,2,0,4.224751985026256,8,9,0,0,0
28,11,9,0,1,0,0,3,0,0,0,0,0,2,0.07142857142857142,1,0,0,3.4594316186372973,0,0,0,0,1,0,4.128085278891395,4,8,0,0,1
75,68,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,4.018811510362127,0,0,0,0,0,0,4.208511444193591,4,58,0,0,1
25,16,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.375,0,0,0,0,0,0,3.863465189601647,4,8,0,0,1
48,20,20,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,2,3.3464393446710154,0,0,0,0,2,0,4.286239658478711,8,9,0,0,0
51,21,22,0,3,0,0,4,0,0,0,0,0,2,0.0392156862745098,1,0,2,3.594465636961452,0,0,0,0,2,0,4.561228587793905,7,13,0,0,1
65,25,32,0,3,1,0,5,0,0,0,0,0,0,0.0,1,0,1,3.6732696895151085,0,0,0,1,3,0,4.341469644317972,9,17,0,0,0
60,16,36,0,2,1,0,5,0,0,0,0,0,2,0.03333333333333333,1,0,1,3.202819531114783,1,1,0,0,3,0,4.450919821670332,10,9,0,1,1
35,26,1,0,2,1,0,3,0,0,0,0,0,6,0.17142857142857143,1,0,1,4.286790198827113,0,0,0,0,0,0,4.493149802473812,5,10,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.5368867237421675,0,0,0,0,0,0,3.842370993177109,4,11,0,0,0
40,31,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,3.8646983261669607,0,0,0,0,0,0,4.208694969562842,5,14,0,0,0
39,30,1,0,3,1,0,3,0,0,0,0,0,2,0.05128205128205128,1,0,2,4.1898980954642875,0,0,0,0,0,0,4.50938523151634,6,7,0,0,1
